m 10454 154.422401  -46.4132598 27
m 10455 154.4222528 -46.413364  26
m 10457 154.4224203 -46.4129281  7
m 10458 154.4220271 -46.4131022 15
m 10460 154.4220862 -46.4126443 26
m 10461 154.4223923 -46.4125767  9
m 10463 154.4223735 -46.4111616 23
m 10464 154.4222915 -46.4112235  5
m 10466 154.4215159 -46.4248162 15
m 10477 154.4215586 -46.4222382 15
m 10479 154.4218078 -46.4216708 11
m 10480 154.4215961 -46.4217467 15
m 10481 154.4218366 -46.4209617 15
m 10483 154.421643  -46.4205389 15
m 10484 154.4219303 -46.4203749 15
m 10485 154.4217162 -46.4194407 15
m 10486 154.4217504 -46.4191902  5
m 10490 154.4217236 -46.4181343  8
m 10493 154.4215634 -46.418123   6
m 10514 154.4217587 -46.4141763 20
m 10515 154.4219582 -46.4137378  9
m 10517 154.4215543 -46.4136264  7
m 10520 154.4216132 -46.412773  22
m 10531 154.4213107 -46.4244833  3
m 10533 154.4214859 -46.4242124 14
m 10536 154.4210465 -46.4230819 14
m 10543 154.4211719 -46.4213543 15
m 10544 154.4214714 -46.4207262 11
m 10546 154.4213217 -46.4206247 12
m 10548 154.4214773 -46.4189394 15
m 10552 154.4214616 -46.4183259 12
m 10558 154.4210692 -46.4167224 15
m 10563 154.4211849 -46.4162443 15
m 10571 154.4213854 -46.4141248 26
m 10574 154.4213071 -46.4137659 11
m 10577 154.4214025 -46.4126738 16
m 10580 154.4211737 -46.4117953 18
m 10582 154.4213253 -46.4115983 24
m 10583 154.4212718 -46.4116688 13
m 10586 154.4205776 -46.4248795 14
m 10594 154.4205028 -46.422297  12
m 10601 154.4207699 -46.4212489 15
m 10605 154.4207728 -46.4204386 15
m 10608 154.4206393 -46.4199817 15
m 10612 154.4207288 -46.4188439 15
m 10616 154.4206917 -46.4182746 15
m 10620 154.4209468 -46.4168956 11
m 10622 154.4205376 -46.4169141  7
m 10625 154.4207539 -46.4160525  4
m 10626 154.4208638 -46.4158835  4
m 10628 154.4208186 -46.41496    3
m 10633 154.4208159 -46.4147824  3
m 10637 154.4208857 -46.4142642 24
m 10639 154.4206858 -46.4141528 18
m 10641 154.4209496 -46.413839  27
m 10642 154.4206466 -46.413826  27
m 10647 154.4209911 -46.4121171 11
m 10649 154.4208396 -46.4114374 14
m 10650 154.4207802 -46.41139   11
m 10658 154.4200323 -46.4239714 15
m 10667 154.4202306 -46.4235179 14
m 10669 154.4200511 -46.4223414 10
m 10670 154.4203524 -46.4219218 12
m 10672 154.4202858 -46.4216291 15
m 10675 154.4200359 -46.4205971 15
m 10682 154.4201996 -46.4191723 11
m 10683 154.4200443 -46.4191376  5
m 10684 154.4202352 -46.4188346 13
m 10697 154.4204241 -46.4146502 15
m 10698 154.4202088 -46.4148453 17
m 10699 154.4202036 -46.4145654 19
m 10703 154.4200101 -46.4120725 16
m 10704 154.4202429 -46.4119091  9
m 10705 154.4203188 -46.411647  27
m 10706 154.4203834 -46.4114915  3
m 10719 154.4198081 -46.421515  15
m 10720 154.4199031 -46.4213382 10
m 10723 154.4195436 -46.4208731 15
m 10726 154.4199786 -46.4204302 15
